bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,kernel-time-mean,kernel-time-stddev,kerne-time-min,kernel-time-max,run-time-mean,run-time-stddev,run-time-min,run-time-max,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005361,0.000031,,,0.005474,0.000030,0.005448,,0.513586,0.053786,0.576600,0.450683
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005463,0.000023,,,0.005578,0.000018,0.005562,,0.467505,0.038521,0.535278,0.443604
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006296,0.000017,,,0.006423,0.000023,0.006386,,0.596790,0.044827,0.646241,0.556274
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005388,0.000002,,,0.005510,0.000028,0.005471,,0.506360,0.047297,0.550415,0.443359
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005263,0.000001,,,0.005356,0.000017,0.005341,,0.479309,0.038983,0.546020,0.443421
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007083,0.000050,,,0.007209,0.000048,0.007174,,0.643787,0.005370,0.650574,0.638183
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005141,0.000002,,,0.005254,0.000022,0.005227,,0.491870,0.049104,0.546509,0.451904
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004258,0.000016,0.004247,,0.358997,0.036431,0.385254,0.295898
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004756,0.000016,,,0.004849,0.000029,0.004811,,0.474402,0.036513,0.499389,0.410278
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004180,0.000016,,,0.004277,0.000029,0.004244,,0.388904,0.011777,0.407532,0.375184
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004718,0.000019,,,0.004821,0.000028,0.004802,,0.446155,0.032671,0.478638,0.391418
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005758,0.000081,,,0.005864,0.000088,0.005759,,0.563953,0.009461,0.573242,0.551514
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004645,0.000018,,,0.004738,0.000028,0.004703,,0.443262,0.040483,0.473206,0.372192
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005123,0.000035,,,0.005227,0.000052,0.005182,,0.473669,0.037028,0.537781,0.446411
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006808,0.000033,,,0.006934,0.000036,0.006885,,0.643481,0.007427,0.651794,0.634339
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005101,0.000016,,,0.005203,0.000007,0.005194,,0.462805,0.011013,0.471558,0.447571
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004072,0.000023,,,0.004173,0.000011,0.004155,,0.370947,0.015854,0.385681,0.348023
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005167,0.000010,,,0.005279,0.000027,0.005255,,0.491077,0.008654,0.501648,0.478516
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004045,0.000030,,,0.004132,0.000027,0.004105,,0.363025,0.042508,0.385864,0.287414
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004563,0.000034,,,0.004654,0.000027,0.004611,,0.458338,0.006373,0.464722,0.450012
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005735,0.000022,,,0.005836,0.000029,0.005817,,0.537476,0.039695,0.564758,0.467286
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004526,0.000032,,,0.004618,0.000048,0.004586,,0.437366,0.045254,0.489990,0.381470
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005162,0.000015,,,0.005256,0.000027,0.005233,,0.468591,0.029709,0.521545,0.452332
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006743,0.000023,,,0.006859,0.000026,0.006818,,0.636682,0.013539,0.652527,0.620667
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005092,0.000024,,,0.005196,0.000038,0.005148,,0.478003,0.036544,0.542541,0.454650
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004257,0.000015,0.004244,,0.390869,0.035414,0.453186,0.367004
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004755,0.000014,,,0.004846,0.000016,0.004830,,0.473193,0.039127,0.500122,0.404236
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004155,0.000023,,,0.004257,0.000045,0.004207,,0.401038,0.039539,0.471435,0.378052
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004699,0.000017,,,0.004789,0.000029,0.004752,,0.437634,0.035720,0.456543,0.374207
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005701,0.000025,,,0.005795,0.000036,0.005759,,0.529968,0.044776,0.569336,0.470276
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004647,0.000023,,,0.004731,0.000025,0.004703,,0.439929,0.042311,0.470215,0.365600
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005115,0.000038,,,0.005201,0.000037,0.005161,,0.474988,0.041414,0.540161,0.430603
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006821,0.000015,,,0.006940,0.000022,0.006911,,0.635925,0.033039,0.661193,0.578186
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005067,0.000021,,,0.005156,0.000024,0.005123,,0.475501,0.036804,0.540894,0.453003
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004089,0.000000,,,0.004176,0.000016,0.004162,,0.378809,0.012155,0.390259,0.360108
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005258,0.000015,0.005250,,0.524743,0.052513,0.591919,0.472839
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004030,0.000023,,,0.004113,0.000032,0.004077,,0.358227,0.039874,0.388366,0.288880
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004597,0.000045,,,0.004687,0.000037,0.004656,,0.421277,0.047003,0.463684,0.361206
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005696,0.000008,,,0.005831,0.000039,0.005796,,0.505859,0.042296,0.563843,0.470948
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004568,0.000057,,,0.004693,0.000078,0.004632,,0.425733,0.045832,0.466675,0.365051
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005058,0.000018,,,0.005175,0.000032,0.005145,,0.447058,0.010556,0.459838,0.432129
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006746,0.000011,,,0.006877,0.000034,0.006845,,0.593701,0.049996,0.649781,0.551208
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005018,0.000028,,,0.005111,0.000034,0.005082,,0.435718,0.035159,0.457092,0.373657
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004257,0.000015,0.004247,,0.395251,0.039402,0.462952,0.363952
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004744,0.000021,,,0.004828,0.000025,0.004806,,0.494470,0.012752,0.509094,0.476745
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004148,0.000024,,,0.004248,0.000030,0.004217,,0.404285,0.043316,0.480103,0.371460
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004704,0.000010,,,0.004795,0.000019,0.004772,,0.428626,0.051880,0.468872,0.370423
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005703,0.000029,,,0.005799,0.000022,0.005764,,0.550940,0.036761,0.576294,0.486267
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004647,0.000017,,,0.004743,0.000022,0.004713,,0.439014,0.036233,0.462463,0.375305
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005142,0.000017,,,0.005241,0.000024,0.005220,,0.465027,0.005055,0.471557,0.458619
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006857,0.000059,,,0.006962,0.000056,0.006911,,0.633496,0.038670,0.657654,0.565247
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005109,0.000035,,,0.005203,0.000036,0.005177,,0.471485,0.041733,0.545044,0.445556
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004064,0.000023,,,0.004159,0.000021,0.004125,,0.374060,0.005272,0.380188,0.368286
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005260,0.000013,0.005250,,0.493848,0.047024,0.575928,0.459961
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004028,0.000021,,,0.004127,0.000034,0.004085,,0.380957,0.007397,0.388488,0.369080
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004600,0.000072,,,0.004693,0.000078,0.004585,,0.416907,0.044322,0.453613,0.358032
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005728,0.000012,,,0.005819,0.000019,0.005798,,0.561792,0.007512,0.571900,0.551209
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004519,0.000030,,,0.004609,0.000033,0.004582,,0.425854,0.045769,0.464661,0.375732
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005172,0.000000,,,0.005272,0.000022,0.005256,,0.502100,0.051687,0.541565,0.444580
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006751,0.000074,,,0.006868,0.000075,0.006819,,0.645117,0.004156,0.649170,0.638611
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005118,0.000041,,,0.005223,0.000057,0.005168,,0.456811,0.005783,0.464538,0.449279
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004224,0.000034,,,0.004313,0.000039,0.004249,,0.416882,0.048883,0.474304,0.377563
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005055,0.000003,,,0.005160,0.000014,0.005143,,0.505761,0.034341,0.566894,0.487793
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004178,0.000023,,,0.004273,0.000025,0.004236,,0.380078,0.007024,0.388916,0.372498
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004783,0.000079,,,0.004890,0.000090,0.004772,,0.458533,0.004419,0.465332,0.454285
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005789,0.000035,,,0.005897,0.000053,0.005840,,0.553394,0.007346,0.563049,0.545350
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004718,0.000064,,,0.004809,0.000077,0.004753,,0.422876,0.042321,0.454223,0.369324
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005266,0.000014,0.005252,,0.468481,0.040896,0.540222,0.439148
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006900,0.000084,,,0.007016,0.000083,0.006915,,0.627429,0.039748,0.649964,0.556579
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005164,0.000019,,,0.005261,0.000028,0.005229,,0.458874,0.009917,0.473572,0.447509
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004078,0.000018,,,0.004175,0.000022,0.004158,,0.378662,0.003372,0.383912,0.375549
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005271,0.000022,0.005243,,0.495740,0.038177,0.563232,0.470581
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004025,0.000021,,,0.004123,0.000031,0.004081,,0.381519,0.004723,0.389343,0.377564
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004636,0.000051,,,0.004737,0.000054,0.004673,,0.425232,0.051545,0.466614,0.366516
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005695,0.000011,,,0.005805,0.000029,0.005771,,0.532422,0.044284,0.574280,0.482727
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004586,0.000054,,,0.004686,0.000063,0.004624,,0.444983,0.041169,0.476746,0.374085
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005097,0.000030,,,0.005207,0.000037,0.005146,,0.459790,0.012133,0.477417,0.446961
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006753,0.000004,,,0.006871,0.000024,0.006843,,0.652625,0.005613,0.659241,0.644898
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005018,0.000028,,,0.005129,0.000036,0.005098,,0.461243,0.007745,0.474244,0.455140
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004206,0.000035,,,0.004312,0.000044,0.004273,,0.372888,0.011670,0.387939,0.361084
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005069,0.000016,,,0.005164,0.000031,0.005140,,0.485181,0.011264,0.500733,0.473572
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004206,0.000019,,,0.004307,0.000034,0.004261,,0.413941,0.050615,0.471741,0.369935
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004772,0.000127,,,0.004867,0.000137,0.004758,,0.432983,0.042598,0.461365,0.359497
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005724,0.000036,,,0.005831,0.000039,0.005768,,0.538293,0.027140,0.557801,0.490418
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004705,0.000050,,,0.004794,0.000063,0.004747,,0.440491,0.042301,0.483826,0.372925
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005176,0.000009,,,0.005268,0.000022,0.005252,,0.491321,0.045514,0.540528,0.443726
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006925,0.000171,,,0.007026,0.000175,0.006874,,0.612854,0.082882,0.735656,0.540039
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005164,0.000019,,,0.005259,0.000037,0.005210,,0.478015,0.034051,0.536133,0.453735
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004174,0.000005,,,0.004284,0.000021,0.004260,,0.422363,0.045056,0.480103,0.384155
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004771,0.000049,,,0.004875,0.000050,0.004815,,0.417676,0.049695,0.506165,0.388427
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004179,0.000031,,,0.004286,0.000042,0.004216,,0.398132,0.046535,0.480896,0.370300
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004721,0.000019,,,0.004820,0.000020,0.004803,,0.443762,0.049723,0.481140,0.358032
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005701,0.000037,,,0.005799,0.000029,0.005764,,0.560498,0.007908,0.568238,0.547364
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004671,0.000024,,,0.004765,0.000028,0.004727,,0.426416,0.043924,0.466187,0.375977
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005139,0.000035,,,0.005234,0.000051,0.005171,,0.450793,0.017843,0.479065,0.433105
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006809,0.000033,,,0.006912,0.000044,0.006871,,0.639844,0.009556,0.650818,0.629943
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005091,0.000030,,,0.005184,0.000053,0.005133,,0.459497,0.005767,0.467285,0.451843
OptimizedVectorAddition_int32_sg8,0,0,3072,256,100000,0.004172,0.000000,,,0.004259,0.000015,0.004250,,0.400183,0.042277,0.475037,0.375488
OptimizedVectorAddition_int64_sg8,0,0,3072,256,100000,0.004749,0.000022,,,0.004851,0.000048,0.004801,,0.455774,0.041995,0.493469,0.409180
OptimizedVectorAddition_fp32_sg8,0,0,3072,256,100000,0.004165,0.000019,,,0.004254,0.000030,0.004220,,0.383911,0.011855,0.401062,0.372620
OptimizedVectorAddition_int32_sg16,0,0,3072,256,100000,0.004710,0.000004,,,0.004791,0.000010,0.004777,,0.438562,0.036274,0.462097,0.374512
OptimizedVectorAddition_int64_sg16,0,0,3072,256,100000,0.005700,0.000043,,,0.005794,0.000038,0.005752,,0.566870,0.009339,0.576355,0.555908
OptimizedVectorAddition_fp32_sg16,0,0,3072,256,100000,0.004645,0.000021,,,0.004745,0.000025,0.004706,,0.429431,0.049665,0.471740,0.366821
OptimizedVectorAddition_int32_sg32,0,0,3072,256,100000,0.005115,0.000037,,,0.005219,0.000049,0.005165,,0.461755,0.013725,0.476623,0.447144
OptimizedVectorAddition_int64_sg32,0,0,3072,256,100000,0.006778,0.000028,,,0.006899,0.000040,0.006857,,0.646875,0.008522,0.655945,0.633850
OptimizedVectorAddition_fp32_sg32,0,0,3072,256,100000,0.005090,0.000051,,,0.005193,0.000053,0.005122,,0.463391,0.007078,0.470703,0.453430
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004071,0.000034,,,0.004160,0.000042,0.004121,,0.379700,0.008178,0.387512,0.366394
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005170,0.000005,,,0.005265,0.000021,0.005244,,0.477942,0.008377,0.489380,0.466980
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004036,0.000018,,,0.004129,0.000021,0.004097,,0.374927,0.014559,0.398499,0.362243
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004580,0.000085,,,0.004680,0.000089,0.004580,,0.425452,0.040834,0.468750,0.380066
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005733,0.000006,,,0.005852,0.000027,0.005804,,0.501111,0.046632,0.553161,0.464417
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004517,0.000025,,,0.004626,0.000013,0.004611,,0.399524,0.048499,0.462097,0.362182
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005172,0.000000,,,0.005289,0.000025,0.005269,,0.467993,0.039999,0.538757,0.442077
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006767,0.000064,,,0.006926,0.000094,0.006853,,0.643542,0.007974,0.654358,0.636108
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005127,0.000042,,,0.005222,0.000040,0.005187,,0.490442,0.045322,0.545166,0.454712
OptimizedVectorAddition_int32_sg8,0,0,3072,1024,100000,0.005454,0.000000,,,0.005557,0.000024,0.005534,,0.497241,0.054823,0.560791,0.449830
OptimizedVectorAddition_int64_sg8,0,0,3072,1024,100000,0.007539,0.000115,,,0.007652,0.000116,0.007501,,0.668311,0.029799,0.719238,0.644898
OptimizedVectorAddition_fp32_sg8,0,0,3072,1024,100000,0.005347,0.000015,,,0.005429,0.000018,0.005409,,0.502368,0.042640,0.553040,0.466370
OptimizedVectorAddition_int32_sg16,0,0,3072,1024,100000,0.005447,0.000021,,,0.005528,0.000014,0.005512,,0.518799,0.040789,0.545044,0.446533
OptimizedVectorAddition_int64_sg16,0,0,3072,1024,100000,0.006313,0.000015,,,0.006414,0.000023,0.006394,,0.581531,0.040490,0.652832,0.554565
OptimizedVectorAddition_fp32_sg16,0,0,3072,1024,100000,0.005441,0.000013,,,0.005531,0.000017,0.005503,,0.502124,0.048672,0.547180,0.446655
OptimizedVectorAddition_int32_sg32,0,0,3072,1024,100000,0.005310,0.000019,,,0.005398,0.000028,0.005365,,0.489490,0.047186,0.546509,0.452210
OptimizedVectorAddition_int64_sg32,0,0,3072,1024,100000,0.007098,0.000038,,,0.007205,0.000030,0.007172,,0.647437,0.014220,0.669739,0.634644
OptimizedVectorAddition_fp32_sg32,0,0,3072,1024,100000,0.005181,0.000032,,,0.005283,0.000031,0.005229,,0.472779,0.040819,0.543396,0.442383
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004192,0.000016,,,0.004293,0.000042,0.004254,,0.387903,0.010215,0.402039,0.380249
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005071,0.000023,,,0.005162,0.000030,0.005141,,0.506677,0.038974,0.574097,0.475220
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004175,0.000030,,,0.004271,0.000043,0.004210,,0.381250,0.011879,0.395264,0.366027
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004726,0.000056,,,0.004823,0.000047,0.004764,,0.437109,0.034846,0.459045,0.375610
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005747,0.000045,,,0.005848,0.000058,0.005753,,0.520801,0.035289,0.553406,0.475831
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004689,0.000037,,,0.004777,0.000039,0.004741,,0.440332,0.037963,0.463867,0.373291
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005274,0.000016,0.005253,,0.461829,0.012051,0.479675,0.449951
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006873,0.000081,,,0.006985,0.000081,0.006899,,0.595594,0.050451,0.654053,0.549805
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005164,0.000019,,,0.005266,0.000024,0.005232,,0.474805,0.034480,0.535461,0.451782
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004080,0.000011,,,0.004171,0.000017,0.004149,,0.373437,0.012009,0.388916,0.356384
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005266,0.000017,0.005247,,0.503845,0.035954,0.566773,0.480163
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004015,0.000018,,,0.004110,0.000039,0.004077,,0.397717,0.004358,0.402710,0.392457
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004672,0.000102,,,0.004759,0.000098,0.004664,,0.443921,0.048560,0.485595,0.359863
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005697,0.000007,,,0.005805,0.000021,0.005785,,0.525488,0.053176,0.564942,0.464356
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004528,0.000036,,,0.004613,0.000035,0.004578,,0.372558,0.009720,0.382324,0.359680
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005079,0.000032,,,0.005180,0.000039,0.005142,,0.458276,0.012651,0.473571,0.446716
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006762,0.000033,,,0.006889,0.000029,0.006858,,0.615955,0.048196,0.658081,0.550598
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005035,0.000028,,,0.005137,0.000024,0.005101,,0.452344,0.008638,0.464966,0.443237
OptimizedVectorAddition_int32_sg8,0,0,3072,64,100000,0.004079,0.000021,,,0.004173,0.000022,0.004141,,0.384473,0.008273,0.392944,0.372986
OptimizedVectorAddition_int64_sg8,0,0,3072,64,100000,0.005172,0.000000,,,0.005273,0.000018,0.005253,,0.483008,0.005803,0.487976,0.475220
OptimizedVectorAddition_fp32_sg8,0,0,3072,64,100000,0.004028,0.000021,,,0.004128,0.000026,0.004084,,0.397375,0.039964,0.467529,0.369324
OptimizedVectorAddition_int32_sg16,0,0,3072,64,100000,0.004551,0.000030,,,0.004645,0.000028,0.004602,,0.423425,0.037500,0.456238,0.375184
OptimizedVectorAddition_int64_sg16,0,0,3072,64,100000,0.005740,0.000010,,,0.005835,0.000024,0.005814,,0.501086,0.047165,0.557495,0.458497
OptimizedVectorAddition_fp32_sg16,0,0,3072,64,100000,0.004520,0.000032,,,0.004608,0.000033,0.004586,,0.380750,0.034607,0.440857,0.352295
OptimizedVectorAddition_int32_sg32,0,0,3072,64,100000,0.005187,0.000059,,,0.005284,0.000049,0.005255,,0.452380,0.009714,0.466125,0.443725
OptimizedVectorAddition_int64_sg32,0,0,3072,64,100000,0.006764,0.000069,,,0.006886,0.000087,0.006811,,0.625781,0.034886,0.652099,0.567017
OptimizedVectorAddition_fp32_sg32,0,0,3072,64,100000,0.005139,0.000045,,,0.005242,0.000039,0.005204,,0.473339,0.042959,0.549926,0.449218
OptimizedVectorAddition_int32_sg8,0,0,3072,128,100000,0.004072,0.000023,,,0.004155,0.000017,0.004130,,0.388171,0.011252,0.399292,0.370911
OptimizedVectorAddition_int64_sg8,0,0,3072,128,100000,0.005172,0.000000,,,0.005266,0.000022,0.005246,,0.481787,0.006579,0.491882,0.475280
OptimizedVectorAddition_fp32_sg8,0,0,3072,128,100000,0.004028,0.000021,,,0.004115,0.000013,0.004102,,0.383801,0.065498,0.472474,0.287658
OptimizedVectorAddition_int32_sg16,0,0,3072,128,100000,0.004655,0.000037,,,0.004751,0.000043,0.004679,,0.420313,0.045606,0.455201,0.368225
OptimizedVectorAddition_int64_sg16,0,0,3072,128,100000,0.005702,0.000012,,,0.005808,0.000029,0.005778,,0.562000,0.004158,0.568481,0.557678
OptimizedVectorAddition_fp32_sg16,0,0,3072,128,100000,0.004574,0.000062,,,0.004659,0.000064,0.004581,,0.409278,0.045259,0.464844,0.369507
OptimizedVectorAddition_int32_sg32,0,0,3072,128,100000,0.005059,0.000034,,,0.005153,0.000023,0.005125,,0.464136,0.005589,0.470276,0.455749
OptimizedVectorAddition_int64_sg32,0,0,3072,128,100000,0.006747,0.000009,,,0.006854,0.000034,0.006816,,0.558606,0.004633,0.564697,0.554871
OptimizedVectorAddition_fp32_sg32,0,0,3072,128,100000,0.005047,0.000026,,,0.005130,0.000027,0.005101,,0.447778,0.067154,0.537659,0.378418
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004205,0.000036,,,0.004311,0.000037,0.004258,,0.401551,0.034678,0.460999,0.374268
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005057,0.000002,,,0.005154,0.000010,0.005138,,0.486048,0.012206,0.498108,0.465821
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004181,0.000018,,,0.004281,0.000017,0.004267,,0.399902,0.040628,0.470703,0.366577
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004780,0.000070,,,0.004876,0.000076,0.004776,,0.431604,0.026977,0.453552,0.385132
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005743,0.000018,,,0.005858,0.000045,0.005827,,0.525122,0.049194,0.562927,0.468811
OptimizedVectorAddition_fp32_sg16,0,0,3072,512,100000,0.004705,0.000074,,,0.004786,0.000070,0.004743,,0.429944,0.042701,0.465271,0.378845
OptimizedVectorAddition_int32_sg32,0,0,3072,512,100000,0.005172,0.000000,,,0.005259,0.000026,0.005243,,0.506201,0.050547,0.550476,0.450866
OptimizedVectorAddition_int64_sg32,0,0,3072,512,100000,0.006838,0.000027,,,0.006940,0.000023,0.006918,,0.610315,0.044194,0.653503,0.562256
OptimizedVectorAddition_fp32_sg32,0,0,3072,512,100000,0.005136,0.000032,,,0.005238,0.000022,0.005211,,0.499976,0.046831,0.561097,0.460816
OptimizedVectorAddition_int32_sg8,0,0,3072,512,100000,0.004189,0.000019,,,0.004284,0.000033,0.004255,,0.394360,0.036729,0.460022,0.376465
OptimizedVectorAddition_int64_sg8,0,0,3072,512,100000,0.005056,0.000004,,,0.005147,0.000012,0.005134,,0.489136,0.010022,0.504882,0.480347
OptimizedVectorAddition_fp32_sg8,0,0,3072,512,100000,0.004171,0.000030,,,0.004265,0.000041,0.004208,,0.397046,0.037134,0.461487,0.365357
OptimizedVectorAddition_int32_sg16,0,0,3072,512,100000,0.004805,0.000126,,,0.004905,0.000115,0.004806,,0.441638,0.038785,0.475037,0.376404
OptimizedVectorAddition_int64_sg16,0,0,3072,512,100000,0.005714,0.000029,,,0.005816,0.000040,0.005759,,0.538013,0.042273,0.567444,0.463257
