bench-name,core-freq,memory-freq,problem-size,local-size,num-iters,throughput-metric,kernel-time-mean,kernel-time-stddev,kernel-time-min,kernel-time-throughput,run-time-mean,run-time-stddev,run-time-min,run-time-throughput,kernel-energy-mean,kernel-energy-stddev,kernel-energy-max,kernel-energy-min
MicroBench_LocalMem_fp32_4096,,,1048576,256,,32.000000,N/A,N/A,N/A,N/A,0.008050,0.000154,0.007976,4011.966694,,,,
MicroBench_LocalMem_fp64_4096,,,1048576,256,,64.000000,N/A,N/A,N/A,N/A,0.016049,0.000249,0.015905,4023.907038,,,,
MicroBench_LocalMem_int32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.031974,0.000285,0.031765,4029.650927,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.031983,0.000290,0.031768,4029.176780,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,256,,256.000000,N/A,N/A,N/A,N/A,0.063811,0.000278,0.063454,4034.446991,,,,
MicroBench_LocalMem_int32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000283,0.000005,0.000280,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000282,0.000002,0.000280,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,256,,1.000000,N/A,N/A,N/A,N/A,0.000631,0.000123,0.000538,1858.504610,,,,
MicroBench_LocalMem_int32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.032298,0.000618,0.031755,4030.841607,,,,
MicroBench_LocalMem_fp32_4096,,,4194304,256,,128.000000,N/A,N/A,N/A,N/A,0.032511,0.000549,0.031758,4030.432663,,,,
MicroBench_LocalMem_fp64_4096,,,4194304,256,,256.000000,N/A,N/A,N/A,N/A,0.064126,0.000282,0.063967,4002.062125,,,,
MicroBench_LocalMem_int32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000544,0.000004,0.000541,1848.066737,,,,
MicroBench_LocalMem_fp32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000542,0.000002,0.000540,1852.417868,,,,
MicroBench_LocalMem_fp64_4096,,,32768,256,,2.000000,N/A,N/A,N/A,N/A,0.001102,0.000059,0.001062,1883.118595,,,,
MicroBench_LocalMem_int32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.065055,0.001246,0.063732,4016.845331,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.064288,0.000845,0.063732,4016.832852,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,256,,512.000000,N/A,N/A,N/A,N/A,0.131348,0.000579,0.130912,3911.023034,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.130272,0.001144,0.129569,3951.554071,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.138761,0.000661,0.137862,3713.845425,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.261676,0.002692,0.258878,3955.536586,,,,
MicroBench_LocalMem_int32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000543,0.000004,0.000541,1848.777404,,,,
MicroBench_LocalMem_fp32_4096,,,32768,256,,1.000000,N/A,N/A,N/A,N/A,0.000545,0.000002,0.000542,1844.844858,,,,
MicroBench_LocalMem_fp64_4096,,,32768,256,,2.000000,N/A,N/A,N/A,N/A,0.001107,0.000069,0.001062,1882.829629,,,,
MicroBench_LocalMem_int32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000282,0.000004,0.000280,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000281,0.000002,0.000279,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,256,,1.000000,N/A,N/A,N/A,N/A,0.000572,0.000055,0.000535,1867.839172,,,,
MicroBench_LocalMem_int32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.064272,0.000677,0.063699,4018.904550,,,,
MicroBench_LocalMem_fp32_4096,,,8388608,256,,256.000000,N/A,N/A,N/A,N/A,0.065573,0.001551,0.064269,3983.247953,,,,
MicroBench_LocalMem_fp64_4096,,,8388608,256,,512.000000,N/A,N/A,N/A,N/A,0.130088,0.001751,0.127942,4001.802781,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.132077,0.003185,0.129580,3951.218198,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.134518,0.005989,0.129599,3950.657095,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.261869,0.001848,0.259992,3938.587891,,,,
MicroBench_LocalMem_int32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000282,0.000004,0.000280,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,16384,256,,0.000000,N/A,N/A,N/A,N/A,0.000286,0.000007,0.000280,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,16384,256,,1.000000,N/A,N/A,N/A,N/A,0.000576,0.000054,0.000536,1865.441942,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.137312,0.000703,0.136261,3757.490809,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.128942,0.000415,0.128479,3985.088515,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.263128,0.004749,0.257206,3981.248150,,,,
MicroBench_LocalMem_int32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.132349,0.002116,0.129581,3951.188682,,,,
MicroBench_LocalMem_fp32_4096,,,16777216,256,,512.000000,N/A,N/A,N/A,N/A,0.139405,0.007669,0.130158,3933.695443,,,,
MicroBench_LocalMem_fp64_4096,,,16777216,256,,1024.000000,N/A,N/A,N/A,N/A,0.264336,0.006095,0.259471,3946.498279,,,,
MicroBench_LocalMem_int32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000147,0.000005,0.000145,N/A,,,,
MicroBench_LocalMem_fp32_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000147,0.000003,0.000144,N/A,,,,
MicroBench_LocalMem_fp64_4096,,,8192,256,,0.000000,N/A,N/A,N/A,N/A,0.000308,0.000047,0.000275,N/A,,,,
MicroBench_LocalMem_int32_4096,,,131072,256,,4.000000,N/A,N/A,N/A,N/A,0.001679,0.000004,0.001677,2385.762248,,,,
